INFO 2020-03-16 23:39:11,059 autoreload 217 /Users/maguodong/Documents/projects/Recruitment/Recruitment/apps/user/views.py changed, reloading.
INFO 2020-03-19 17:49:33,558 basehttp 154 "GET /media/companyLogo/CgpOIFrDRgeAVDhFAAJE8enc6HE878.jpg HTTP/1.1" 200 3206
INFO 2020-03-19 17:49:33,559 basehttp 154 "GET /media/companyLogo/CgoB5l0kBmyAfraCAAAdXS6FRvk539.png HTTP/1.1" 200 7517
INFO 2020-03-19 17:49:33,559 basehttp 154 "GET /media/companyLogo/CgpFT1sH25eAROWUAAAoqnyrfU8769.png HTTP/1.1" 200 2601
INFO 2020-03-19 17:49:33,575 basehttp 154 "GET /home/jobs/ HTTP/1.1" 200 11827
INFO 2020-03-19 18:58:59,633 basehttp 154 "GET /geetest/ HTTP/1.1" 200 119
INFO 2020-03-19 18:59:23,656 basehttp 154 "OPTIONS /geetest/ HTTP/1.1" 200 0
INFO 2020-03-19 18:59:23,659 basehttp 154 "POST /geetest/ HTTP/1.1" 200 17
INFO 2020-03-19 18:59:23,669 basehttp 154 "OPTIONS /login/ HTTP/1.1" 200 0
WARNING 2020-03-19 18:59:23,850 log 228 Bad Request: /login/
WARNING 2020-03-19 18:59:23,851 basehttp 154 "POST /login/ HTTP/1.1" 400 67
INFO 2020-03-19 19:08:34,617 basehttp 154 "GET /geetest/ HTTP/1.1" 200 119
INFO 2020-03-19 19:20:55,024 basehttp 154 "POST /geetest/ HTTP/1.1" 200 17
WARNING 2020-03-19 19:20:55,205 log 228 Bad Request: /login/
WARNING 2020-03-19 19:20:55,205 basehttp 154 "POST /login/ HTTP/1.1" 400 67
INFO 2020-03-19 19:20:58,184 basehttp 154 "GET /geetest/ HTTP/1.1" 200 119
INFO 2020-03-19 19:21:02,305 basehttp 154 "POST /geetest/ HTTP/1.1" 200 17
INFO 2020-03-19 19:21:02,481 basehttp 154 "POST /login/ HTTP/1.1" 200 336
INFO 2020-03-19 19:21:07,215 basehttp 154 "GET /profile/16082891/ HTTP/1.1" 200 776
INFO 2020-03-19 19:21:07,222 basehttp 154 "GET /news/?news=16082891&page=1 HTTP/1.1" 200 834
INFO 2020-03-19 19:21:07,273 basehttp 154 "GET /media/avatar/avatar.jpg HTTP/1.1" 200 734950
WARNING 2020-03-19 19:21:09,419 log 228 Not Found: /media/http://api.offend.com:8000/media/avatar/avatar.jpg
WARNING 2020-03-19 19:21:09,420 basehttp 154 "GET /media/http://api.offend.com:8000/media/avatar/avatar.jpg HTTP/1.1" 404 1938
WARNING 2020-03-19 19:21:58,379 log 228 Not Found: /profile/undefined/
WARNING 2020-03-19 19:21:58,382 basehttp 154 "GET /profile/undefined/ HTTP/1.1" 404 4680
INFO 2020-03-19 19:21:58,391 basehttp 154 "GET /home/province/ HTTP/1.1" 200 992
INFO 2020-03-19 19:21:58,402 basehttp 154 "GET /news/?news=undefined&page=1 HTTP/1.1" 200 834
INFO 2020-03-19 19:22:06,509 basehttp 154 "GET /home/province/ HTTP/1.1" 200 992
INFO 2020-03-19 19:22:06,519 basehttp 154 "GET /home/company/?page=1&size=8 HTTP/1.1" 200 15728
INFO 2020-03-19 19:22:06,527 basehttp 154 "GET /home/position/?page=1&size=16 HTTP/1.1" 200 2679
INFO 2020-03-19 19:22:06,578 basehttp 154 "GET /home/jobs/ HTTP/1.1" 200 11827
INFO 2020-03-19 19:22:06,617 basehttp 154 "GET /media/companyLogo/CgotOVxrrR-Abm5nAAB82ZKgp54805.png HTTP/1.1" 200 5837
INFO 2020-03-19 19:22:06,618 basehttp 154 "GET /media/companyLogo/CgoB5l3g2lCAPknCAADuNNsKqNA586.png HTTP/1.1" 200 3025
INFO 2020-03-19 19:22:06,621 basehttp 154 "GET /media/companyLogo/CgotOV3R9wmAOll1AABlPuqmoMo000.jpg HTTP/1.1" 200 4928
INFO 2020-03-19 19:22:06,621 basehttp 154 "GET /media/companyLogo/CgpFT1mH6CWADPE5AAzX60j3o4s767.jpg HTTP/1.1" 200 3780
INFO 2020-03-19 19:22:06,622 basehttp 154 "GET /media/companyLogo/CgpFT1sH25eAROWUAAAoqnyrfU8769.png HTTP/1.1" 200 2601
INFO 2020-03-19 19:22:06,624 basehttp 154 "GET /media/companyLogo/Cgo8PFTUXWyAWSLOAAB6mtWJFO8767.png HTTP/1.1" 200 4802
INFO 2020-03-19 19:22:06,626 basehttp 154 "GET /media/companyLogo/CgoB5l0kBmyAfraCAAAdXS6FRvk539.png HTTP/1.1" 200 7517
